Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

17 	 334 	 2.7883e+00 	1.2989e+00 	6.4944e-01
17 	 335 	 1.1829e+00 	2.2680e+00 	1.1340e+00
17 	 336 	 2.0830e+00 	2.4736e+00 	1.2368e+00
17 	 337 	 3.7468e+00 	4.4882e+00 	2.2441e+00
17 	 338 	 5.0212e+00 	4.1210e+00 	2.0605e+00
17 	 339 	 4.4520e+00 	4.9770e+00 	2.4885e+00
18 	 340 	 4.7604e+00 	8.9975e+00 	4.4988e+00
18 	 341 	 1.2008e+01 	3.6523e+00 	1.8261e+00
18 	 342 	 6.7111e+00 	3.1396e+00 	1.5698e+00
18 	 343 	 4.0530e+00 	4.6438e+00 	2.3219e+00
18 	 344 	 4.6602e+00 	3.3228e+00 	1.6614e+00
18 	 345 	 3.5908e+00 	1.0667e+00 	5.3334e-01
18 	 346 	 1.5892e+00 	4.2657e+00 	2.1328e+00
18 	 347 	 4.1578e+00 	8.0597e+00 	4.0298e+00
18 	 348 	 8.5944e+00 	8.6682e+00 	4.3341e+00
18 	 349 	 1.3350e+01 	8.3888e+00 	4.1944e+00
18 	 350 	 9.9119e+00 	8.4893e+00 	4.2446e+00
18 	 351 	 1.4029e+01 	9.1317e+00 	4.5659e+00
18 	 352 	 1.3056e+01 	1.0525e+01 	5.2623e+00
18 	 353 	 1.8304e+01 	9.8113e+00 	4.9056e+00
18 	 354 	 1.9519e+01 	4.8350e+00 	2.4175e+00
18 	 355 	 5.9664e+00 	7.2414e-02 	3.6207e-02
18 	 356 	 1.6511e+00 	2.2762e+00 	1.1381e+00
18 	 357 	 3.1393e+00 	4.7396e+00 	2.3698e+00
18 	 358 	 3.7750e+00 	6.4038e+00 	3.2019e+00
18 	 359 	 7.4379e+00 	5.6925e+00 	2.8463e+00
19 	 360 	 7.4571e+00 	5.9119e+00 	2.9560e+00
19 	 361 	 6.0435e+00 	7.5683e+00 	3.7842e+00
19 	 362 	 9.3103e+00 	9.0188e+00 	4.5094e+00
19 	 363 	 1.2371e+01 	1.0017e+01 	5.0087e+00
19 	 364 	 1.6021e+01 	9.5706e+00 	4.7853e+00
19 	 365 	 1.7990e+01 	7.1053e+00 	3.5526e+00
19 	 366 	 1.1233e+01 	9.7876e+00 	4.8938e+00
19 	 367 	 9.5488e+00 	7.4382e+00 	3.7191e+00
19 	 368 	 1.7847e+01 	1.8774e+00 	9.3870e-01
19 	 369 	 2.9619e+00 	8.7853e+00 	4.3926e+00
19 	 370 	 7.0948e+00 	5.6764e+00 	2.8382e+00
19 	 371 	 1.4323e+01 	2.5640e+00 	1.2820e+00
19 	 372 	 2.5388e+00 	5.0090e+00 	2.5045e+00
19 	 373 	 4.3819e+00 	4.6490e+00 	2.3245e+00
19 	 374 	 5.8656e+00 	2.8550e+00 	1.4275e+00
19 	 375 	 3.2436e+00 	4.3364e+00 	2.1682e+00
19 	 376 	 3.2058e+00 	8.9358e+00 	4.4679e+00
19 	 377 	 9.3649e+00 	1.1191e+01 	5.5955e+00
19 	 378 	 2.5218e+01 	5.7799e+00 	2.8899e+00
19 	 379 	 1.0966e+01 	4.0967e+00 	2.0483e+00
20 	 380 	 4.2324e+00 	7.8229e+00 	3.9114e+00
20 	 381 	 8.9198e+00 	1.0147e+01 	5.0737e+00
20 	 382 	 1.5162e+01 	1.7654e+01 	8.8268e+00
20 	 383 	 3.4728e+01 	1.3372e+01 	6.6859e+00
20 	 384 	 6.8959e+01 	3.0148e+00 	1.5074e+00
20 	 385 	 2.6501e+00 	3.1236e+00 	1.5618e+00
20 	 386 	 3.2118e+00 	8.0220e+00 	4.0110e+00
20 	 387 	 6.3347e+00 	1.1444e+01 	5.7221e+00
20 	 388 	 3.1482e+01 	9.4135e+00 	4.7068e+00
20 	 389 	 1.4622e+01 	9.1266e+00 	4.5633e+00
20 	 390 	 1.6274e+01 	9.3947e+00 	4.6974e+00
20 	 391 	 1.4134e+01 	1.3370e+01 	6.6851e+00
20 	 392 	 2.0196e+01 	1.4063e+01 	7.0316e+00
20 	 393 	 4.7337e+01 	8.8141e+00 	4.4071e+00
20 	 394 	 1.4782e+01 	6.6843e+00 	3.3421e+00
20 	 395 	 7.8030e+00 	1.1781e+01 	5.8906e+00
20 	 396 	 1.6592e+01 	7.9273e+00 	3.9636e+00
20 	 397 	 2.9828e+01 	9.2388e-01 	4.6194e-01
20 	 398 	 2.9152e+00 	1.3495e+00 	6.7476e-01
20 	 399 	 1.4271e+00 	4.9599e+00 	2.4799e+00
21 	 400 	 3.9995e+00 	3.7159e+00 	1.8580e+00
21 	 401 	 3.2850e+00 	2.1803e+00 	1.0901e+00
21 	 402 	 2.5979e+00 	2.4165e+00 	1.2082e+00
21 	 403 	 2.7072e+00 	1.8334e+00 	9.1670e-01
21 	 404 	 2.3982e+00 	4.2290e+00 	2.1145e+00
21 	 405 	 4.9100e+00 	7.2747e+00 	3.6374e+00
